Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
49,Exit Long,sell,2017-05-26 00:00,2374.73,0.257941,40.96,7.17,834.92,4.58,139.62,24.45,3.96,0.69
49,Entry Long,buy,2017-05-23 21:00,2211.34,0.257941,40.96,7.17,834.92,4.58,139.62,24.45,3.96,0.69
48,Exit Long,sell,2017-05-23 06:00,2025.93,0.360381,13.73,1.92,793.95,1.56,90.29,12.62,10.18,1.42
48,Entry Long,buy,2017-05-20 12:00,1983.81,0.360381,13.73,1.92,793.95,1.56,90.29,12.62,10.18,1.42
47,Exit Long,sell,2017-05-18 18:00,1818.36,0.49449,8.15,0.92,780.22,0.93,103.23,11.60,3.94,0.44
47,Entry Long,buy,2017-05-17 12:00,1798.26,0.49449,8.15,0.92,780.22,0.93,103.23,11.60,3.94,0.44
46,Exit Long,sell,2017-05-13 03:00,1721.22,0.513148,53.75,6.49,772.07,6.57,139.96,16.89,11.39,1.37
46,Entry Long,buy,2017-05-08 12:00,1613.14,0.513148,53.75,6.49,772.07,6.57,139.96,16.89,11.39,1.37
45,Exit Long,sell,2017-05-08 06:00,1547.23,0.352371,-24.34,-4.28,718.32,-2.89,0,0.00,36.37,6.39
45,Entry Long,buy,2017-05-05 15:00,1613.14,0.352371,-24.34,-4.28,718.32,-2.89,0,0.00,36.37,6.39
44,Exit Long,sell,2017-05-05 06:00,1492.65,1.432122,219.42,11.45,742.66,35.21,429.91,22.44,18.30,0.95
44,Entry Long,buy,2017-04-29 06:00,1336.61,1.432122,219.42,11.45,742.66,35.21,429.91,22.44,18.30,0.95
43,Exit Long,sell,2017-04-28 18:00,1311.42,2.239358,161.69,5.83,523.24,35.03,277.02,9.99,3.46,0.12
43,Entry Long,buy,2017-04-23 15:00,1236.67,2.239358,161.69,5.83,523.24,35.03,277.02,9.99,3.46,0.12
42,Exit Long,sell,2017-04-23 12:00,1235.51,2.22264,6.52,0.24,361.56,1.43,39.21,1.43,0,0.00
42,Entry Long,buy,2017-04-23 00:00,1230.11,2.22264,6.52,0.24,361.56,1.43,39.21,1.43,0,0.00
41,Exit Long,sell,2017-04-22 21:00,1224.48,0.17159,4.81,2.35,355.03,1.07,10.28,5.01,0.22,0.11
41,Entry Long,buy,2017-04-18 09:00,1194.01,0.17159,4.81,2.35,355.03,1.07,10.28,5.01,0.22,0.11
40,Exit Short,exit_short,2017-04-16 06:00,909.83,0.973996,219.55,19.80,350.22,95.18,220.44,19.88,0,0.00
40,Entry Short,enter_short,2017-04-16 06:00,1137.29,0.973996,219.55,19.80,350.22,95.18,220.44,19.88,0,0.00
39,Exit Long,sell,2017-04-13 15:00,1211.87,1.157523,-3.15,-0.22,130.67,-1.35,0,0.00,1.75,0.12
39,Entry Long,buy,2017-04-13 15:00,1212.17,1.157523,-3.15,-0.22,130.67,-1.35,0,0.00,1.75,0.12
38,Exit Long,sell,2017-04-13 12:00,1211.87,1.036364,29.86,2.44,133.82,14.64,51.60,4.21,4.99,0.41
38,Entry Long,buy,2017-04-09 06:00,1180.67,1.036364,29.86,2.44,133.82,14.64,51.60,4.21,4.99,0.41
37,Exit Long,sell,2017-04-09 03:00,1170.89,0.92302,29.34,2.79,103.97,16.80,62.36,5.94,0,0.00
37,Entry Long,buy,2017-04-06 09:00,1136.79,0.92302,29.34,2.79,103.97,16.80,62.36,5.94,0,0.00
36,Exit Long,sell,2017-04-06 00:00,1121.14,0.156648,14.23,8.82,74.62,8.87,20.77,12.88,3.16,1.96
36,Entry Long,buy,2017-03-28 00:00,1028.18,0.156648,14.23,8.82,74.62,8.87,20.77,12.88,3.16,1.96
35,Exit Short,exit_short,2017-03-27 21:00,1014.02,0.069941,-3.78,-5.62,60.40,-2.30,5.01,7.44,3.71,5.51
35,Entry Short,enter_short,2017-03-25 03:00,961.92,0.069941,-3.78,-5.62,60.40,-2.30,5.01,7.44,3.71,5.51
34,Exit Short,exit_short,2017-03-21 21:00,1092.05,0.060788,-5.69,-9.35,64.18,-3.35,3.68,6.05,5.63,9.24
34,Entry Short,enter_short,2017-03-18 21:00,1000.50,0.060788,-5.69,-9.35,64.18,-3.35,3.68,6.05,5.63,9.24
33,Exit Long,sell,2017-03-16 18:00,1222.39,0.287902,-11.33,-3.12,69.87,-6.25,0.37,0.10,11.35,3.13
33,Entry Long,buy,2017-03-16 09:00,1259.25,0.287902,-11.33,-3.12,69.87,-6.25,0.37,0.10,11.35,3.13
32,Exit Short,exit_short,2017-03-11 09:00,1130.24,0.138807,2.72,1.70,81.20,1.52,24.08,15.04,0,0.00
32,Entry Short,enter_short,2017-03-11 06:00,1152.12,0.138807,2.72,1.70,81.20,1.52,24.08,15.04,0,0.00
31,Exit Long,sell,2017-03-11 00:00,1241.04,0.329323,-7.89,-1.90,78.48,-4.23,22.13,5.32,7.48,1.80
31,Entry Long,buy,2017-03-10 21:00,1262.50,0.329323,-7.89,-1.90,78.48,-4.23,22.13,5.32,7.48,1.80
30,Exit Short,exit_short,2017-03-10 00:00,1186.78,0.329323,-9.01,-2.35,86.37,-4.61,10.37,2.71,8.62,2.25
30,Entry Short,enter_short,2017-03-09 03:00,1161.77,0.329323,-9.01,-2.35,86.37,-4.61,10.37,2.71,8.62,2.25
29,Exit Long,sell,2017-03-07 18:00,1271.23,0.462614,0.58,0.10,95.38,0.30,7.33,1.25,10.94,1.86
29,Entry Long,buy,2017-03-05 06:00,1267.43,0.462614,0.58,0.10,95.38,0.30,7.33,1.25,10.94,1.86
28,Exit Long,sell,2017-03-05 00:00,1238.95,0.441867,18.84,3.57,94.80,10.70,43.01,8.15,3.03,0.57
28,Entry Long,buy,2017-03-01 12:00,1193.89,0.441867,18.84,3.57,94.80,10.70,43.01,8.15,3.03,0.57
27,Exit Long,sell,2017-03-01 09:00,1163.54,0.483439,-13.91,-2.42,75.96,-7.33,9.47,1.64,13.35,2.32
27,Entry Long,buy,2017-02-27 09:00,1189.96,0.483439,-13.91,-2.42,75.96,-7.33,9.47,1.64,13.35,2.32
26,Exit Long,sell,2017-02-26 00:00,1148.35,0.169092,-7.43,-3.69,89.87,-3.77,2.25,1.11,7.24,3.59
26,Entry Long,buy,2017-02-24 21:00,1189.96,0.169092,-7.43,-3.69,89.87,-3.77,2.25,1.11,7.24,3.59
25,Exit Long,sell,2017-02-24 18:00,1141.51,0.174781,-8.88,-4.26,97.30,-4.30,0,0.00,8.68,4.17
25,Entry Long,buy,2017-02-24 18:00,1189.96,0.174781,-8.88,-4.26,97.30,-4.30,0,0.00,8.68,4.17
24,Exit Long,sell,2017-02-24 15:00,1141.51,0.787024,68.10,8.21,106.18,49.32,126.80,15.29,1.49,0.18
24,Entry Long,buy,2017-02-20 15:00,1052.79,0.787024,68.10,8.21,106.18,49.32,126.80,15.29,1.49,0.18
23,Exit Long,sell,2017-02-20 12:00,1048.05,0.679306,23.59,3.43,38.08,20.61,38.81,5.64,5.14,0.75
23,Entry Long,buy,2017-02-15 00:00,1011.26,0.679306,23.59,3.43,38.08,20.61,38.81,5.64,5.14,0.75
22,Exit Long,sell,2017-02-09 21:00,1052.12,0.679942,-5.38,-0.75,14.49,-4.49,13.04,1.81,4.72,0.66
22,Entry Long,buy,2017-02-09 03:00,1057.92,0.679942,-5.38,-0.75,14.49,-4.49,13.04,1.81,4.72,0.66
21,Exit Long,sell,2017-02-09 00:00,1044.43,0.697871,-1.46,-0.20,19.87,-1.20,0,0.00,0.73,0.10
21,Entry Long,buy,2017-02-09 00:00,1044.43,0.697871,-1.46,-0.20,19.87,-1.20,0,0.00,0.73,0.10
20,Exit Long,sell,2017-02-08 18:00,1042.50,0.718241,-2.89,-0.38,21.32,-2.32,0.92,0.12,2.14,0.28
20,Entry Long,buy,2017-02-08 18:00,1044.43,0.718241,-2.89,-0.38,21.32,-2.32,0.92,0.12,2.14,0.28
19,Exit Long,sell,2017-02-08 15:00,1042.50,0.647594,14.73,2.23,24.21,13.46,32.84,4.98,1.84,0.28
19,Entry Long,buy,2017-02-06 09:00,1017.69,0.647594,14.73,2.23,24.21,13.46,32.84,4.98,1.84,0.28
18,Exit Long,sell,2017-02-06 06:00,1009.28,0.693934,-7.24,-1.02,9.48,-6.21,0.44,0.06,6.54,0.93
18,Entry Long,buy,2017-02-06 03:00,1017.69,0.693934,-7.24,-1.02,9.48,-6.21,0.44,0.06,6.54,0.93
17,Exit Long,sell,2017-02-06 00:00,1008.32,0.295965,26.14,9.61,16.72,28.86,36.61,13.46,0.30,0.11
17,Entry Long,buy,2017-01-30 21:00,918.07,0.295965,26.14,9.61,16.72,28.86,36.61,13.46,0.30,0.11
16,Exit Long,sell,2017-01-30 18:00,916.84,0.298764,-0.82,-0.30,-9.42,-0.90,0.19,0.07,0.55,0.20
16,Entry Long,buy,2017-01-30 12:00,917.75,0.298764,-0.82,-0.30,-9.42,-0.90,0.19,0.07,0.55,0.20
15,Exit Long,sell,2017-01-30 09:00,915.25,0.407749,-2.29,-0.61,-8.60,-2.44,1.52,0.40,2.06,0.55
15,Entry Long,buy,2017-01-27 21:00,919.02,0.407749,-2.29,-0.61,-8.60,-2.44,1.52,0.40,2.06,0.55
14,Exit Long,sell,2017-01-27 18:00,916.68,0.620056,-1.14,-0.20,-6.32,-1.20,0,0.00,0.57,0.10
14,Entry Long,buy,2017-01-27 18:00,916.68,0.620056,-1.14,-0.20,-6.32,-1.20,0,0.00,0.57,0.10
13,Exit Long,sell,2017-01-27 15:00,913.65,0.630878,-1.15,-0.20,-5.18,-1.20,0,0.00,0.58,0.10
13,Entry Long,buy,2017-01-27 15:00,913.65,0.630878,-1.15,-0.20,-5.18,-1.20,0,0.00,0.58,0.10
12,Exit Long,sell,2017-01-27 12:00,915.25,0.637063,-1.17,-0.20,-4.03,-1.20,0,0.00,0.58,0.10
12,Entry Long,buy,2017-01-27 12:00,915.25,0.637063,-1.17,-0.20,-4.03,-1.20,0,0.00,0.58,0.10
11,Exit Long,sell,2017-01-27 09:00,916.34,0.64394,-1.18,-0.20,-2.86,-1.20,0,0.00,0.59,0.10
11,Entry Long,buy,2017-01-27 09:00,916.34,0.64394,-1.18,-0.20,-2.86,-1.20,0,0.00,0.59,0.10
10,Exit Long,sell,2017-01-27 06:00,915.10,0.652832,-1.19,-0.20,-1.68,-1.20,0,0.00,0.60,0.10
10,Entry Long,buy,2017-01-27 06:00,915.10,0.652832,-1.19,-0.20,-1.68,-1.20,0,0.00,0.60,0.10
9,Exit Long,sell,2017-01-27 03:00,915.62,0.660061,-1.21,-0.20,-0.49,-1.20,0,0.00,0.60,0.10
9,Entry Long,buy,2017-01-27 03:00,915.62,0.660061,-1.21,-0.20,-0.49,-1.20,0,0.00,0.60,0.10
8,Exit Long,sell,2017-01-27 00:00,915.10,0.66906,-1.22,-0.20,0.72,-1.20,0,0.00,0.61,0.10
8,Entry Long,buy,2017-01-27 00:00,915.10,0.66906,-1.22,-0.20,0.72,-1.20,0,0.00,0.61,0.10
7,Exit Long,sell,2017-01-24 18:00,915.83,0.675919,-1.24,-0.20,1.95,-1.20,0,0.00,0.62,0.10
7,Entry Long,buy,2017-01-24 18:00,915.83,0.675919,-1.24,-0.20,1.95,-1.20,0,0.00,0.62,0.10
6,Exit Long,sell,2017-01-24 15:00,918.67,0.682302,-1.25,-0.20,3.18,-1.20,0,0.00,0.63,0.10
6,Entry Long,buy,2017-01-24 15:00,918.67,0.682302,-1.25,-0.20,3.18,-1.20,0,0.00,0.63,0.10
5,Exit Long,sell,2017-01-24 12:00,915.10,0.697307,-1.28,-0.20,4.44,-1.21,0,0.00,0.64,0.10
5,Entry Long,buy,2017-01-24 12:00,915.10,0.697307,-1.28,-0.20,4.44,-1.21,0,0.00,0.64,0.10
4,Exit Long,sell,2017-01-24 09:00,915.46,0.701362,-1.28,-0.20,5.71,-1.20,0,0.00,0.64,0.10
4,Entry Long,buy,2017-01-24 09:00,915.46,0.701362,-1.28,-0.20,5.71,-1.20,0,0.00,0.64,0.10
3,Exit Long,sell,2017-01-24 06:00,918.96,0.696777,1.41,0.22,7.00,1.34,8.57,1.34,1.18,0.19
3,Entry Long,buy,2017-01-23 00:00,915.10,0.696777,1.41,0.22,7.00,1.34,8.57,1.34,1.18,0.19
2,Exit Long,sell,2017-01-22 21:00,907.10,0.446315,6.48,1.63,5.59,6.54,21.61,5.43,2.98,0.75
2,Entry Long,buy,2017-01-19 09:00,890.79,0.446315,6.48,1.63,5.59,6.54,21.61,5.43,2.98,0.75
1,Exit Short,exit_short,2017-01-17 09:00,833.50,0.037809,-0.89,-2.90,-0.89,-0.89,2.27,7.38,1.20,3.91
1,Entry Short,enter_short,2017-01-12 00:00,811.60,0.037809,-0.89,-2.90,-0.89,-0.89,2.27,7.38,1.20,3.91
